code_muni,pct_acum
4215208,95.4
3160454,95.4
2911402,95.41
3141405,95.41
3146552,95.42
2108108,95.42
4303202,95.43
2307007,95.43
3135803,95.44
4300505,95.44
3108800,95.45
3126752,95.45
2506400,95.46
5103353,95.46
2301000,95.47
3135506,95.47
1707108,95.48
4214151,95.48
3502101,95.49
5205513,95.49
3137809,95.5
3164472,95.5
2109106,95.51
2206050,95.51
2507804,95.52
2211704,95.52
4219150,95.53
2110237,95.53
3142106,95.54
2929255,95.54
2908705,95.55
3202306,95.55
3109105,95.56
1507409,95.56
3121704,95.57
3117009,95.57
1500859,95.58
4215554,95.58
2511103,95.59
3104304,95.59
2603009,95.6
2400901,95.6
3113107,95.61
2606606,95.61
2915353,95.62
3171154,95.62
4212106,95.63
3105707,95.63
2508000,95.64
2612471,95.64
2925253,95.65
4315552,95.65
3535002,95.66
3123528,95.66
4107256,95.67
1501956,95.67
2313708,95.68
2512747,95.68
2602506,95.68
3114709,95.69
3204351,95.69
4214607,95.7
3112901,95.7
2604155,95.71
2706406,95.71
2919603,95.72
2933455,95.72
2102325,95.73
2912004,95.73
2922300,95.74
3134905,95.74
4313441,95.75
2408607,95.75
2702504,95.76
2203420,95.76
4211058,95.77
2613305,95.77
4120804,95.77
4321634,95.78
2303303,95.78
5105507,95.79
5215231,95.79
5002704,95.8
3165552,95.8
2201739,95.81
2408409,95.81
2614303,95.82
2202109,95.82
2930303,95.83
4126678,95.83
2300150,95.84
1600709,95.84
2604908,95.84
3203205,95.85
4216503,95.85
2307254,95.86
3102704,95.86
3549706,95.87
4212700,95.87
2703304,95.88
3161007,95.88
2103208,95.89
2407104,95.89
4300471,95.9
2414605,95.9
2512804,95.9
