code_muni,pct_acum
4302907,79.34
4113429,79.44
4103057,79.54
4103909,79.63
4205308,79.73
4304903,79.82
4113759,79.92
4302808,80.01
4104600,80.11
4127809,80.2
3109303,80.29
4305850,80.39
4314779,80.48
4125803,80.57
4127700,80.66
4306973,80.75
4315313,80.84
4105706,80.93
4103701,81.02
4100103,81.11
4311502,81.2
4121901,81.29
3537909,81.38
4316733,81.47
4315552,81.56
4125001,81.65
4301800,81.73
3126109,81.82
3128600,81.91
2919553,81.99
4108700,82.08
4316600,82.16
4106209,82.25
4323358,82.33
4313425,82.41
4106100,82.5
4117800,82.58
4307815,82.66
4203501,82.75
4300455,82.83
4300059,82.91
4308706,82.99
3517604,83.07
4316204,83.15
4219507,83.23
4207908,83.31
4106571,83.39
4323754,83.47
4112900,83.55
4128658,83.63
4305207,83.71
4107736,83.78
4319737,83.86
4303673,83.94
4211850,84.01
4113403,84.09
4314472,84.16
3168101,84.24
5204003,84.31
4323408,84.38
4127965,84.46
4315354,84.53
4103602,84.6
4311270,84.68
4319372,84.75
4125605,84.82
4127957,84.89
4322376,84.96
4203907,85.03
5005251,85.1
4316303,85.18
4321956,85.25
4102000,85.32
4301552,85.38
4304507,85.45
4322905,85.52
4208104,85.59
4308508,85.66
4317905,85.73
4307005,85.8
4323457,85.87
4103958,85.94
4119202,86.01
4305371,86.07
4204707,86.14
4126603,86.21
4314555,86.28
3119302,86.34
4321477,86.41
4103206,86.48
4312179,86.54
5204805,86.61
4311007,86.67
4123907,86.74
4320578,86.8
4101705,86.87
4312427,86.93
4306957,87
4212205,87.06
4115457,87.12
4204103,87.18
4305116,87.25
5208004,87.31
4313953,87.37
4102307,87.43
4317954,87.49
4128005,87.55
4117909,87.61
4302303,87.67
4314175,87.73
4107405,87.79
4301305,87.85
4117297,87.91
4316402,87.97
4212007,88.03
4104451,88.09
3511409,88.14
3536109,88.2
3145000,88.26
4300554,88.31
4102802,88.37
4316477,88.42
4112108,88.48
4308805,88.53
4319802,88.59
4313490,88.64
4103156,88.7
4307054,88.75
3141900,88.81
4210308,88.86
4313441,88.91
4102703,88.97
4121208,89.02
4323101,89.07
3114600,89.12
3113206,89.18
4210506,89.23
4106456,89.28
4304358,89.33
4312302,89.38
4111803,89.43
4117602,89.49
4314134,89.54
4114203,89.59
4126504,89.64
4316428,89.69
4311908,89.74
4310850,89.79
5000609,89.84
4113452,89.89
4115507,89.94
4304101,89.99
3117702,90.04
4109807,90.09
